Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-02-20T00:00:00.000000,1057.0,33,1024,401.0,5.0,20.0,55785.0,31246.0,1351069.0,761387.0,5290.0,1769.0,31774.0,19052.0,28.0,1615.0,36603.0,1595.0,27080.217815744123
2021-02-21T00:00:00.000000,1069.0,40,1029,416.0,4.0,21.0,70554.0,39984.0,1276816.0,682023.0,5390.0,2445.0,42261.0,25985.0,29.0,1458.0,73733.0,1407.0,31518.151444123923
2021-02-22T00:00:00.000000,1629.0,57,1572,562.0,9.0,29.0,116090.0,64710.0,1891570.0,1018635.0,17835.0,13041.0,58429.0,33834.0,42.0,2553.0,54975.0,2501.0,40019.944806170024
2021-02-23T00:00:00.000000,1686.0,48,1634,587.0,4.0,35.0,78705.0,39844.0,2044227.0,1152230.0,9461.0,3794.0,60144.0,33393.0,52.0,2278.0,87349.0,2445.0,43357.247398125466
2021-02-24T00:00:00.000000,1670.0,49,1619,671.0,3.0,30.0,88758.0,62958.0,1921060.0,1019258.0,3124.0,386.0,60631.0,44682.0,49.0,2460.0,33716.0,2483.0,45620.096811988
2021-02-25T00:00:00.000000,1699.0,48,1651,614.0,9.0,30.0,53739.0,25517.0,1997616.0,1088650.0,6909.0,3553.0,34839.0,15567.0,69.0,2734.0,331214.0,2566.0,43067.93542731616
2021-02-26T00:00:00.000000,2208.0,64,2140,555.0,10.0,43.0,118947.0,72372.0,2720159.0,1431880.0,15582.0,5701.0,66931.0,37606.0,68.0,3400.0,77738.0,3412.0,61670.54210977105
2021-02-27T00:00:00.000000,1037.0,28,1009,408.0,1.0,16.0,45638.0,25972.0,1331930.0,695752.0,552.0,174.0,20281.0,9060.0,23.0,1607.0,29572.0,1496.0,29087.772933319262
2021-02-28T00:00:00.000000,963.0,34,926,392.0,4.0,27.0,69997.0,47482.0,1192949.0,650428.0,3848.0,1582.0,59782.0,41234.0,46.0,1794.0,93457.0,1495.0,30459.50811310643
2021-03-01T00:00:00.000000,1686.0,47,1639,642.0,5.0,33.0,72784.0,37160.0,2100456.0,1163695.0,9534.0,5034.0,47646.0,23290.0,62.0,2286.0,45679.0,2370.0,45879.68813237015
2021-03-02T00:00:00.000000,1738.0,48,1690,616.0,7.0,34.0,88372.0,47866.0,2193238.0,1182455.0,9815.0,4833.0,67689.0,35382.0,55.0,2548.0,94362.0,2558.0,41688.13536970702
2021-03-03T00:00:00.000000,1748.0,57,1685,628.0,5.0,34.0,105092.0,66537.0,2014527.0,1078351.0,10159.0,5829.0,62565.0,39943.0,69.0,2738.0,190627.0,2577.0,47161.79132047443
2021-03-04T00:00:00.000000,1829.0,60,1767,660.0,5.0,37.0,114354.0,70342.0,2270423.0,1234966.0,10838.0,6605.0,60610.0,35035.0,67.0,2895.0,160353.0,2696.0,52736.21883544238
2021-03-05T00:00:00.000000,1647.0,63,1583,704.0,11.0,34.0,108996.0,65469.0,2037232.0,1083138.0,38825.0,29421.0,50733.0,27997.0,48.0,2541.0,68743.0,2423.0,47505.503782559375
2021-03-06T00:00:00.000000,1162.0,60,1101,456.0,15.0,35.0,93549.0,54152.0,1458412.0,790953.0,24444.0,11125.0,54687.0,32924.0,55.0,1638.0,51782.0,1643.0,35415.28541621212
2021-03-07T00:00:00.000000,1077.0,37,1035,462.0,5.0,25.0,75984.0,47441.0,1302547.0,687869.0,7870.0,5375.0,49580.0,27158.0,33.0,1700.0,28433.0,1531.0,31852.21058714611
2021-03-08T00:00:00.000000,2368.0,65,2303,665.0,8.0,37.0,138716.0,88252.0,2922481.0,1616297.0,10988.0,3472.0,82841.0,51510.0,55.0,3745.0,118135.0,3376.0,70791.27187695737
2021-03-09T00:00:00.000000,1780.0,61,1718,688.0,9.0,43.0,119906.0,75372.0,2215798.0,1216051.0,20494.0,13794.0,86853.0,55008.0,59.0,2578.0,78774.0,2422.0,47280.07958462239
2021-03-10T00:00:00.000000,1852.0,61,1789,728.0,9.0,40.0,176931.0,139529.0,2197634.0,1199807.0,65116.0,60294.0,49152.0,23826.0,72.0,2972.0,136840.0,2646.0,51283.53384460782
2021-03-11T00:00:00.000000,1963.0,82,1881,699.0,15.0,53.0,161315.0,101267.0,2269012.0,1239775.0,21815.0,12622.0,115415.0,73127.0,84.0,2798.0,150156.0,3053.0,59156.95249590221
2021-03-12T00:00:00.000000,1820.0,79,1741,692.0,10.0,45.0,123123.0,75333.0,2219020.0,1226992.0,25757.0,17527.0,65487.0,40468.0,66.0,2878.0,225746.0,2741.0,49909.03846887522
