Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-03-19T00:00:00.000000,290.0,89,201,197.0,22.0,45.0,142763.0,30132.0,288278.0,68723.0,37163.0,8374.0,80047.0,16381.0,64.0,444.0,21485.0,453.0,15954.36520496161
2021-03-20T00:00:00.000000,294.0,97,197,192.0,29.0,52.0,120673.0,26437.0,279535.0,67057.0,29404.0,7109.0,68349.0,15120.0,78.0,409.0,27172.0,544.0,16153.683417148673
2021-03-21T00:00:00.000000,349.0,131,218,231.0,21.0,86.0,176637.0,31597.0,286792.0,65743.0,34967.0,5795.0,115033.0,21641.0,138.0,539.0,34434.0,556.0,19807.952756495284
2021-03-22T00:00:00.000000,350.0,118,232,230.0,18.0,73.0,163948.0,35799.0,294109.0,64338.0,21620.0,4857.0,107475.0,24177.0,116.0,463.0,35559.0,528.0,19346.097730256053
2021-03-23T00:00:00.000000,336.0,121,215,216.0,18.0,86.0,169351.0,36567.0,285723.0,61878.0,26158.0,6662.0,123383.0,25037.0,144.0,529.0,28949.0,636.0,19857.814402700726
2021-03-24T00:00:00.000000,345.0,128,217,236.0,22.0,86.0,214761.0,42415.0,323077.0,73353.0,40159.0,10235.0,127225.0,22200.0,114.0,536.0,41230.0,694.0,19968.466046144007
2021-03-25T00:00:00.000000,348.0,119,229,224.0,25.0,67.0,184634.0,33478.0,307357.0,70030.0,48162.0,8136.0,92095.0,16094.0,107.0,562.0,36423.0,623.0,19894.76159815296
2021-03-26T00:00:00.000000,335.0,114,221,232.0,28.0,56.0,191336.0,39181.0,309000.0,71130.0,53987.0,10555.0,91108.0,18234.0,79.0,500.0,29190.0,616.0,18359.79888784291
2021-03-27T00:00:00.000000,250.0,84,166,158.0,17.0,47.0,133839.0,26604.0,240937.0,46999.0,24659.0,4499.0,65758.0,11797.0,66.0,437.0,20508.0,552.0,13738.0657487542
2021-03-28T00:00:00.000000,295.0,94,201,218.0,19.0,56.0,163594.0,34196.0,308044.0,75191.0,44148.0,11339.0,86092.0,17689.0,83.0,496.0,20828.0,519.0,14991.73527780422
2021-03-29T00:00:00.000000,309.0,111,198,215.0,29.0,54.0,154243.0,35501.0,232484.0,49298.0,58778.0,12895.0,64898.0,17720.0,67.0,482.0,26851.0,596.0,17698.824105581072
2021-03-30T00:00:00.000000,350.0,125,225,231.0,30.0,84.0,192687.0,37849.0,282046.0,66294.0,61148.0,13496.0,116262.0,21452.0,125.0,622.0,27323.0,763.0,18411.980285833397
2021-03-31T00:00:00.000000,392.0,124,268,232.0,31.0,77.0,176573.0,35685.0,348064.0,77275.0,40828.0,8562.0,108288.0,20364.0,110.0,477.0,28102.0,744.0,20434.555029144572
2021-04-01T00:00:00.000000,307.0,117,190,224.0,29.0,67.0,181513.0,36078.0,246111.0,52903.0,45991.0,8876.0,97370.0,19378.0,94.0,429.0,28255.0,564.0,17272.083926706135
2021-04-02T00:00:00.000000,297.0,100,197,208.0,17.0,63.0,150283.0,28610.0,262463.0,61005.0,23604.0,3464.0,100295.0,19436.0,105.0,438.0,18573.0,558.0,17061.956237023947
2021-04-03T00:00:00.000000,293.0,102,191,170.0,25.0,58.0,161009.0,35384.0,234711.0,51575.0,35747.0,5592.0,81949.0,18642.0,90.0,473.0,31217.0,556.0,16827.655424472894
2021-04-04T00:00:00.000000,308.0,118,190,210.0,26.0,67.0,186793.0,38264.0,284025.0,58828.0,45953.0,9112.0,99791.0,21456.0,104.0,522.0,26835.0,649.0,17390.256323355366
2021-04-05T00:00:00.000000,322.0,113,209,216.0,23.0,72.0,146016.0,28713.0,290825.0,66645.0,33813.0,7818.0,89230.0,17194.0,106.0,521.0,34214.0,528.0,18033.22777379001
2021-04-06T00:00:00.000000,343.0,109,234,219.0,18.0,69.0,145119.0,26453.0,342007.0,73801.0,36032.0,6768.0,79485.0,15142.0,97.0,510.0,30401.0,681.0,17316.78805924575
2021-04-07T00:00:00.000000,401.0,144,257,257.0,28.0,96.0,235829.0,47878.0,343486.0,69272.0,41165.0,7379.0,149470.0,29676.0,151.0,627.0,41054.0,766.0,22153.69243235037
