Day,Total_Posts,Total_Questions,Total_Answers,Active_Users,Total_Unanswered_Q,Total_Accepted_Q,Sum_Len_Q,Sum_CodeLen_Q,Sum_Len_A,Sum_CodeLen_A,Sum_Len_Unanswered_Q,Sum_CodeLen_Unanswered_Q,Sum_Len_Q_with_Accepted,Sum_CodeLen_Q_with_Accepted,Sum_Answers_on_Accepted_Q,Sum_Score,Sum_Views,Sum_Comments,Sum_Readability
2021-03-11T00:00:00.000000,8597.0,5016,3581,7184.0,1002.0,2114.0,8989204.0,5756550.0,2981997.0,1568543.0,1953207.0,1245387.0,3813288.0,2458366.0,3048.0,9800.0,5998525.0,12414.0,147301.60700157666
2021-03-12T00:00:00.000000,7786.0,4568,3218,6564.0,883.0,1963.0,8154038.0,5221803.0,2562145.0,1288863.0,1880722.0,1262940.0,3535700.0,2277825.0,2791.0,9572.0,5789286.0,11436.0,125994.21787844275
2021-03-13T00:00:00.000000,5083.0,2891,2191,4186.0,482.0,1257.0,5457436.0,3619003.0,1786668.0,943539.0,1104241.0,754001.0,2316065.0,1505329.0,1795.0,6267.0,3617265.0,6847.0,100757.44428732207
2021-03-14T00:00:00.000000,4868.0,2834,2034,4062.0,489.0,1269.0,5321459.0,3464119.0,1665448.0,868383.0,1024362.0,695419.0,2328385.0,1521389.0,1871.0,6930.0,4075197.0,7235.0,95200.39671716065
2021-03-15T00:00:00.000000,7779.0,4545,3232,6515.0,859.0,1922.0,8314283.0,5380157.0,2568851.0,1329934.0,1888057.0,1299800.0,3486684.0,2227260.0,2778.0,8577.0,6108053.0,11473.0,137784.79649818395
2021-03-16T00:00:00.000000,8544.0,4935,3607,7085.0,981.0,2052.0,8918530.0,5688085.0,2871013.0,1460120.0,2008868.0,1316299.0,3708546.0,2334675.0,2884.0,10652.0,6158350.0,12697.0,156898.4886829374
2021-03-17T00:00:00.000000,8768.0,5060,3708,7093.0,937.0,2076.0,9121532.0,5853774.0,3082653.0,1601736.0,2022534.0,1358880.0,3789990.0,2433877.0,2958.0,9519.0,6688246.0,12619.0,132081.2840116657
2021-03-18T00:00:00.000000,8363.0,4834,3529,7131.0,945.0,2002.0,9008576.0,5938969.0,3025735.0,1632046.0,2049090.0,1414701.0,3695068.0,2410424.0,2883.0,12011.0,6031358.0,11911.0,127997.1667379052
2021-03-19T00:00:00.000000,7742.0,4492,3248,6474.0,892.0,1868.0,8250920.0,5288633.0,2612888.0,1309116.0,1874548.0,1258479.0,3489958.0,2245414.0,2628.0,9771.0,5806207.0,11079.0,136091.61443588173
2021-03-20T00:00:00.000000,4919.0,2799,2120,3988.0,499.0,1216.0,5377319.0,3564805.0,1834869.0,986539.0,1046897.0,706147.0,2282257.0,1510018.0,1804.0,6535.0,3654462.0,6752.0,90717.35205558932
2021-03-21T00:00:00.000000,4980.0,2893,2087,4119.0,529.0,1252.0,5531709.0,3682620.0,1717390.0,882891.0,1100523.0,736141.0,2466247.0,1641170.0,1846.0,5650.0,3277302.0,7210.0,91902.83080282825
2021-03-22T00:00:00.000000,7740.0,4552,3188,6454.0,836.0,1966.0,8252870.0,5330665.0,2744873.0,1460361.0,1699869.0,1122701.0,3402574.0,2131572.0,2849.0,8515.0,5806254.0,11484.0,136463.97099082422
2021-03-23T00:00:00.000000,8155.0,4681,3472,6948.0,916.0,1961.0,8522938.0,5474577.0,2799877.0,1409712.0,1770481.0,1134025.0,3490045.0,2240120.0,2755.0,9143.0,5632545.0,11973.0,147769.4459513468
2021-03-24T00:00:00.000000,8441.0,4878,3563,7019.0,926.0,2017.0,8563774.0,5419454.0,2798637.0,1420177.0,1837611.0,1200619.0,3558880.0,2242591.0,2879.0,8861.0,5931719.0,11844.0,142117.00255138832
